PLANTAORIGEN_Pesqueria,D_CLIENTE,PESO_NETO,ESTADO,CIUDAD,TIPOTRANSPORTE,target
0,5,35360,14,61,5,6
0,69,35270,14,3,5,6
0,196,32750,14,3,5,6
0,36,28720,14,13,5,6
0,36,30620,14,13,5,6
0,77,33740,14,3,5,6
0,201,34980,14,18,5,6
0,69,37110,14,3,5,6
0,69,37110,14,3,5,6
0,266,21010,14,3,5,6
0,109,21550,14,13,5,6
0,84,21160,14,23,5,6
0,69,19670,14,3,5,6
0,227,36160,14,42,5,6
0,137,34920,14,61,5,6
0,176,36390,14,3,5,6
0,72,21230,14,49,5,6
0,69,38040,14,3,7,45
0,72,35540,14,49,7,45
0,196,39630,14,3,7,45
0,200,31310,14,13,7,45
0,28,31180,14,61,7,45
0,96,21220,14,3,7,45
0,107,39200,14,23,7,45
0,107,39200,14,23,7,45
0,84,20700,14,23,7,45
0,96,21380,14,3,7,45
0,28,31440,14,61,7,45
0,227,37660,14,42,7,45
0,144,20690,14,3,7,45
0,227,37760,14,42,7,45
0,227,39090,14,42,7,45
0,266,21360,14,3,7,45
0,200,18780,14,13,7,45
0,40,19820,14,23,7,45
0,266,37780,14,3,5,54
0,196,39260,14,3,5,54
0,137,37180,14,61,5,54
0,72,39480,14,49,5,54
0,84,21590,14,23,5,54
0,201,36090,14,18,5,54
0,227,39600,14,42,5,54
0,84,38910,14,23,5,54
0,36,29040,14,13,5,54
0,266,20490,14,3,5,58
0,227,38930,14,42,5,58
0,28,30100,14,61,4,57
0,120,20910,14,49,4,57
0,137,21130,14,61,4,57
0,227,19380,14,42,4,57
0,227,22060,14,42,4,57
0,143,20640,14,61,4,57
0,196,19410,14,3,4,57
0,97,24460,14,8,5,58
0,137,21190,14,61,5,58
0,28,29550,14,61,5,58
0,61,36310,14,3,5,58
0,61,36310,14,3,5,58
0,84,19880,14,23,5,58
0,36,35710,14,13,5,58
0,137,21340,14,61,5,58
0,96,21350,14,3,5,58
0,107,39820,14,23,5,58
0,107,39820,14,23,5,58
0,111,39500,14,23,5,58
0,109,35560,14,13,5,58
0,96,21270,14,3,5,58
0,69,21000,14,3,5,58
0,69,40050,14,3,5,58
0,69,40050,14,3,5,58
0,227,39640,14,42,5,58
0,69,35180,14,3,5,58
0,69,35180,14,3,5,58
0,227,40020,14,42,5,58
0,227,0,14,42,8,52
0,227,0,14,42,8,52
0,227,0,14,42,8,52
0,227,0,14,42,11,52
0,28,32000,14,61,5,57
0,72,20160,14,49,5,57
0,227,38050,14,42,5,57
0,40,22290,14,23,5,57
0,134,24480,18,11,5,55
0,33,19120,18,60,5,55
0,205,25630,2,9,3,51
0,205,24050,2,9,3,51
0,205,23830,2,9,3,51
0,205,25400,2,9,3,51
0,205,25390,2,9,3,51
0,205,21530,2,9,3,51
0,205,21600,2,9,3,51
0,205,21220,2,9,3,51
0,205,21580,2,9,3,51
0,227,38800,14,42,7,57
0,36,36960,14,13,7,57
0,229,33630,14,23,7,57
0,69,39740,14,3,7,57
0,69,39740,14,3,7,57
0,205,22610,2,9,5,48
0,221,34080,11,47,5,21
0,14,34080,18,47,5,21
0,239,34080,9,47,5,21
0,129,39740,14,3,5,31
0,137,21690,14,61,5,31
0,30,40500,14,3,5,31
0,106,23020,14,23,5,31
0,266,20900,14,3,5,31
0,227,39280,14,42,5,31
0,227,39070,14,42,5,31
0,227,37380,14,42,5,31
0,227,20900,14,42,5,31
0,137,37570,14,61,5,31
0,229,15750,14,23,5,31
0,96,21490,14,3,5,31
0,202,31370,14,23,5,31
0,54,20330,14,3,5,31
0,268,38480,14,3,5,31
0,137,19940,14,61,5,31
0,36,33550,14,13,5,31
0,200,24060,14,13,5,31
0,72,21040,14,49,5,31
0,137,21080,14,61,5,31
0,103,35240,14,3,5,31
0,103,35240,14,3,5,31
0,72,28510,14,49,5,33
0,134,24660,18,11,5,28
0,81,18800,18,60,5,28
0,134,24680,18,11,5,28
0,81,19270,18,60,5,28
0,32,21410,14,63,4,57
0,27,22110,14,23,4,57
0,203,21120,14,23,4,57
0,137,21130,14,61,4,57
0,227,21840,14,42,4,57
0,96,21540,14,3,4,57
0,137,20890,14,61,4,57
0,227,21250,14,42,4,57
0,137,21080,14,61,4,57
0,176,21450,14,3,4,57
0,269,28740,5,52,5,7
0,199,22220,22,53,9,1
0,199,22220,22,53,9,1
0,112,37090,22,53,9,1
0,112,35850,22,53,9,1
0,213,18740,5,56,9,1
0,112,36900,22,53,9,1
0,112,31550,22,53,9,1
0,112,35580,22,53,9,1
0,112,34860,22,53,9,1
0,112,31590,22,53,9,1
0,264,20610,5,52,9,1
0,112,32490,22,53,9,1
0,139,32720,5,52,9,1
0,112,33360,22,53,9,1
0,13,7630,5,52,9,1
0,13,7630,5,52,9,1
0,56,31370,5,41,5,25
0,125,16700,3,14,5,25
0,216,25440,3,12,5,25
0,125,25440,3,12,5,25
0,36,33590,14,13,6,50
0,36,34870,14,13,6,50
0,227,36950,14,42,6,50
0,227,32440,14,42,6,50
0,227,36810,14,42,6,50
0,266,21390,14,3,6,50
0,43,21290,14,61,6,50
0,72,36600,14,49,6,50
0,28,35990,14,61,6,50
0,227,36050,14,42,6,50
0,96,21190,14,3,6,50
0,144,20340,14,3,6,50
0,103,20910,14,3,6,50
0,137,21230,14,61,6,50
0,69,17470,14,3,6,50
0,69,36000,14,3,6,50
0,137,21230,14,61,6,50
0,36,35610,14,13,6,50
0,137,35600,14,61,6,50
0,36,34650,14,13,6,50
0,227,34830,14,42,6,50
0,36,35720,14,13,6,50
0,36,34370,14,13,6,50
0,229,35600,14,23,6,50
0,129,17260,14,3,6,50
0,261,30970,14,3,6,50
0,69,36580,14,3,6,50
0,137,37540,14,61,5,25
0,227,36620,14,42,5,25
0,137,21100,14,61,5,25
0,43,20370,14,61,5,25
0,227,34150,14,42,5,25
0,36,33400,14,13,5,25
0,120,37690,14,49,5,25
0,120,37690,14,49,5,25
0,137,21490,14,61,5,25
0,269,36470,5,52,5,7
0,196,18960,17,51,6,56
0,29,19170,7,15,5,33
0,99,34830,1,39,5,20
0,137,0,14,61,5,5
0,84,33080,14,23,5,25
0,107,37780,14,23,5,25
0,107,37780,14,23,5,25
0,28,37480,14,61,5,25
0,28,29240,14,61,5,25
0,96,21270,14,3,5,25
0,96,21380,14,3,5,25
0,227,38780,14,42,5,25
0,84,21180,14,23,5,25
0,137,21510,14,61,5,25
0,62,35740,14,3,5,25
0,62,35740,14,3,5,25
0,62,36130,14,3,5,25
0,62,36130,14,3,5,25
0,227,38840,14,42,5,25
0,227,36220,14,42,5,25
0,69,21100,14,3,5,25
0,28,34050,14,61,5,25
0,227,37950,14,42,5,25
0,36,32670,14,13,5,25
0,5,21870,14,61,5,25
0,205,21700,2,9,3,25
0,125,12090,3,14,5,25
0,26,12090,3,14,5,25
0,205,21620,2,9,3,25
0,205,21660,2,9,3,25
0,205,25850,2,9,3,25
0,99,30890,1,39,5,25
0,99,24960,1,39,7,20
0,99,24960,1,39,7,20
0,99,24960,1,39,7,20
0,99,26150,1,39,7,20
0,205,21670,2,9,3,48
0,50,25280,1,68,3,48
0,224,25280,1,68,3,48
0,134,28260,18,11,5,3
0,134,28260,18,11,5,3
0,269,16090,5,52,5,3
0,109,21530,7,15,3,48
0,136,25310,4,40,3,48
0,130,26050,20,44,3,48
0,126,24600,10,25,3,48
0,217,24600,10,25,3,48
0,221,36120,11,69,5,48
0,131,30720,5,20,5,48
0,131,30720,5,20,5,48
0,131,30720,5,20,5,48
0,26,28670,3,14,5,48
0,99,30010,1,39,5,48
0,99,30010,1,39,5,48
0,125,24430,3,14,5,48
0,61,24430,20,14,5,48
0,92,35600,24,71,5,48
0,92,35600,24,71,5,48
0,69,39750,14,3,7,54
0,84,37680,14,23,7,54
0,227,39080,14,42,7,54
0,227,39640,14,42,7,54
0,268,39090,14,3,7,54
0,130,34330,20,44,5,25
0,50,17990,1,68,3,25
0,195,36790,5,41,5,25
0,84,20550,14,23,5,12
0,84,20990,14,23,5,12
0,201,37270,14,18,5,12
0,84,21210,14,23,5,12
0,137,21360,14,61,5,12
0,28,35400,14,61,5,12
0,78,25580,14,3,5,12
0,227,36440,14,42,5,12
0,227,36010,14,42,5,12
0,84,37800,14,23,5,12
0,84,18750,14,23,5,12
0,202,33220,14,23,5,12
0,61,20600,14,3,5,12
0,227,39860,14,42,5,45
0,199,29190,22,53,5,34
0,199,29190,22,53,5,34
0,213,18260,5,56,5,34
0,271,24330,17,51,5,55
0,134,21070,18,11,5,55
0,205,21350,2,9,7,56
0,79,25270,0,32,5,3
0,81,36250,18,60,5,3
0,269,33780,5,52,5,3
0,134,33140,18,11,5,3
0,269,35550,5,52,5,3
0,269,35550,5,52,5,3
0,236,35770,18,60,5,3
0,120,33840,14,49,5,58
0,120,33840,14,49,5,58
0,72,39670,14,49,7,58
0,72,35640,14,49,5,58
0,227,39760,14,42,5,58
0,84,20950,14,23,5,58
0,72,35920,14,49,5,58
0,227,34370,14,42,5,58
0,28,38460,14,61,5,58
0,84,39510,14,23,5,58
0,137,36280,14,61,5,58
0,227,32040,14,42,5,58
0,132,29360,14,61,5,58
0,36,39780,14,13,5,58
0,36,38150,14,13,5,58
0,61,39550,14,3,5,58
0,200,22040,14,13,5,57
0,53,6200,14,61,5,57
0,215,19040,14,23,5,57
0,215,19040,14,23,5,57
0,215,19040,14,23,5,57
0,72,32990,14,49,5,57
0,266,39560,14,3,5,57
0,28,31180,14,61,5,57
0,36,33980,14,13,5,57
0,137,20360,14,61,5,57
0,69,17960,14,3,5,57
0,205,21640,2,9,3,16
0,205,21570,2,9,3,16
0,72,0,14,49,8,44
0,227,32120,14,42,8,44
0,227,0,14,42,8,44
0,84,39230,14,23,5,23
0,84,39020,14,23,5,23
0,227,31440,14,42,5,23
0,227,33940,14,42,5,23
0,227,20620,14,42,5,23
0,227,39880,14,42,5,23
0,69,36030,14,3,5,23
0,227,39450,14,42,5,23
0,227,22410,14,42,5,23
0,84,39720,14,23,5,23
0,144,33870,14,3,5,23
0,196,21600,14,3,5,7
0,227,22210,14,42,5,7
0,17,18260,14,61,5,7
0,17,18260,14,61,5,7
0,28,38630,14,61,5,7
0,137,21310,14,61,5,7
0,84,21150,14,23,5,7
0,137,21040,14,61,5,7
0,96,21620,14,3,5,7
0,227,20040,14,42,5,7
0,72,19670,14,49,5,7
0,227,37810,14,42,5,7
0,84,37750,14,23,5,7
0,5,20560,14,61,5,7
0,6,20560,14,61,5,7
0,6,10770,14,61,5,7
0,26,21080,3,14,5,66
0,269,36080,5,52,5,3
0,137,37390,14,61,5,45
0,137,21420,14,61,5,45
0,28,37660,14,61,5,45
0,227,34370,14,42,5,45
0,107,39350,14,23,5,45
0,107,39350,14,23,5,45
0,43,39620,14,61,5,45
0,137,36620,14,61,5,45
0,137,21250,14,61,5,45
0,84,21410,14,23,5,45
0,227,34620,14,42,5,45
0,227,37330,14,42,5,45
0,233,29980,14,23,5,45
0,43,39930,14,61,5,45
0,36,39540,14,13,5,45
0,266,21470,14,3,5,45
0,137,39970,14,61,5,45
0,200,17120,14,13,5,45
0,84,38090,14,23,5,45
0,28,34680,14,61,5,45
0,36,30220,14,13,5,45
0,69,35530,14,3,5,45
0,28,31760,14,61,5,45
0,137,21700,14,61,5,45
0,227,37610,14,42,5,45
0,227,39770,14,42,5,45
0,227,36300,14,42,5,45
0,36,37550,14,13,5,45
0,227,38570,14,42,5,45
0,72,36110,14,49,5,45
0,227,38430,14,42,5,45
0,137,20430,14,61,5,45
0,28,39660,14,61,5,45
0,28,36470,14,61,5,45
0,120,39800,14,49,5,45
0,120,39800,14,49,5,45
0,137,39760,14,61,5,45
0,69,35470,14,3,5,45
0,227,39320,14,42,5,45
0,266,39490,14,3,5,45
0,36,37980,14,13,5,45
0,229,35190,14,23,5,45
0,85,36690,14,23,7,54
0,227,38480,14,42,7,54
0,227,20080,14,42,7,54
0,261,38960,14,3,7,54
0,227,39650,14,42,7,54
0,84,20990,14,23,7,54
0,72,35970,14,49,7,54
0,227,39870,14,42,7,54
0,200,16370,14,13,7,54
0,69,21340,14,3,7,54
0,28,31340,14,61,7,54
0,84,39580,14,23,7,54
0,268,39700,14,3,7,54
0,36,28780,14,13,7,54
0,227,39670,14,42,7,54
0,227,39720,14,42,7,54
0,227,32730,14,42,7,54
0,72,0,14,49,8,43
0,28,0,14,61,8,43
0,72,21040,14,49,8,43
0,99,29960,22,45,7,35
0,99,29960,22,45,7,35
0,99,29960,22,45,7,35
0,99,29960,22,45,7,35
0,99,29960,22,45,7,35
0,99,29960,22,45,7,35
0,99,29960,22,45,7,35
0,99,26030,22,45,7,35
0,99,26030,22,45,7,35
0,99,26030,22,45,7,35
0,227,0,14,42,8,44
0,72,0,14,49,8,44
0,72,36440,14,49,8,44
0,227,0,14,42,8,44
0,137,0,14,61,8,44
0,269,33480,5,52,5,3
0,269,33480,5,52,5,3
0,196,30070,17,59,9,33
0,212,30070,17,59,9,33
0,114,12600,8,54,9,33
0,2,12600,8,54,9,33
0,219,12600,8,54,9,33
0,221,33330,11,29,9,33
0,142,33330,7,29,9,33
0,251,20010,7,69,9,33
0,99,29140,22,45,7,39
0,36,29300,14,13,5,49
0,109,21480,14,13,5,49
0,43,21580,14,61,5,49
0,61,35490,14,3,5,49
0,61,35490,14,3,5,49
0,28,36250,14,61,5,49
0,229,22570,14,23,5,49
0,261,35560,14,3,5,49
0,96,21510,14,3,5,49
0,227,36350,14,42,5,49
0,69,35030,14,3,5,49
0,123,17490,14,13,5,49
0,84,21010,14,23,5,49
0,123,15150,14,13,5,49
0,124,15150,14,13,5,49
0,28,29000,14,61,5,49
0,78,34570,14,3,5,49
0,227,18920,14,42,5,49
0,268,20960,14,3,5,49
0,205,21620,2,9,3,15
0,205,25890,2,9,3,15
0,43,21220,14,61,3,18
0,62,17930,14,3,3,18
0,62,17930,14,3,3,18
0,62,17930,14,3,3,18
0,62,17930,14,3,3,18
0,62,17930,14,3,3,18
0,62,17930,14,3,3,18
0,62,17930,14,3,3,18
0,62,17930,14,3,3,18
0,62,17930,14,3,3,18
0,84,21450,14,13,3,18
0,245,27880,14,13,3,18
0,227,16810,14,42,3,18
0,84,21540,14,23,3,18
0,233,28750,14,23,3,18
0,72,21100,14,49,3,18
0,227,21530,14,42,3,18
0,84,21470,14,13,3,18
0,227,22000,14,42,3,18
0,139,33310,5,52,5,35
0,123,17220,14,13,5,31
0,137,38320,14,61,5,31
0,69,38880,14,3,5,31
0,84,39000,14,23,5,31
0,227,21280,14,42,5,31
0,28,36040,14,61,5,31
0,116,31970,14,13,5,31
0,109,36580,14,13,5,31
0,137,38960,14,61,5,31
0,227,37430,14,42,5,31
0,227,39240,14,42,5,31
0,227,39200,14,42,5,31
0,201,36520,14,18,5,31
0,227,37510,14,42,5,31
0,69,31240,14,3,5,31
0,36,39330,14,13,5,31
0,72,20960,14,49,5,31
0,266,20510,14,3,5,31
0,72,37350,14,49,5,31
0,36,34520,14,13,5,57
0,211,19550,14,13,5,57
0,264,20740,5,52,5,50
0,122,19470,22,36,5,50
0,136,34920,4,40,5,21
0,221,34920,11,40,5,21
0,221,22110,11,69,3,21
0,61,19380,8,58,5,21
0,221,26370,11,69,3,21
0,221,23780,11,69,3,21
0,227,39600,14,42,5,45
0,84,21240,14,23,5,45
0,227,33980,14,42,5,45
0,200,31640,14,13,5,45
0,123,37830,14,13,5,45
0,123,37830,14,13,5,45
0,123,36710,14,13,5,45
0,123,36710,14,13,5,45
0,246,19070,14,3,5,45
0,123,38360,14,13,5,45
0,123,38360,14,13,5,45
0,123,17710,14,13,5,45
0,62,14820,14,3,5,45
0,62,14820,14,3,5,45
0,62,14820,14,3,5,45
0,62,14820,14,3,5,45
0,62,14820,14,3,5,45
0,62,14820,14,3,5,45
0,62,14820,14,3,5,45
0,112,36380,22,53,5,26
0,112,29500,22,53,5,26
0,227,34990,14,42,5,9
0,69,38740,14,3,5,9
0,28,26990,14,61,5,9
0,43,21230,14,61,5,9
0,69,35600,14,3,5,9
0,78,22190,14,3,5,9
0,84,19290,14,23,5,9
0,227,34420,14,42,5,9
0,227,33480,14,42,5,9
0,115,16380,14,61,5,9
0,227,35740,14,42,5,9
0,229,35760,14,23,5,9
0,227,39430,14,42,5,31
0,84,38720,14,23,5,31
0,266,21100,14,3,5,31
0,200,30940,14,13,5,31
0,137,39620,14,61,5,31
0,84,39170,14,23,5,31
0,227,39250,14,42,5,31
0,137,21580,14,61,5,31
0,69,39020,14,3,7,31
0,227,39080,14,42,7,31
0,227,39070,14,42,7,31
0,106,16200,14,23,7,31
0,123,31700,14,13,7,31
0,137,35250,14,61,5,57
0,227,35310,14,42,5,57
0,227,21020,14,42,4,57
0,28,34260,14,61,5,57
0,227,37590,14,42,5,57
0,61,32710,14,3,5,57
0,61,32710,14,3,5,57
0,196,35410,17,51,5,50
0,144,20530,14,3,3,18
0,37,32230,16,57,5,33
0,253,15460,17,19,5,33
0,217,35960,10,25,5,33
0,219,35250,8,65,5,33
0,221,34300,11,69,5,33
0,236,25110,18,52,5,33
0,264,25110,5,52,5,33
0,264,25110,5,52,5,33
0,236,25110,18,52,5,33
0,200,39830,14,13,5,54
0,200,39240,14,13,5,54
0,139,36070,5,52,9,35
0,139,36070,5,52,9,35
0,227,37530,14,42,5,45
0,72,34540,14,49,5,45
0,205,21300,2,9,5,66
0,205,26790,2,9,5,66
0,99,30060,1,39,5,66
0,205,28630,2,9,5,66
0,99,28180,1,39,5,66
0,99,28180,1,39,5,66
0,130,28180,20,39,5,66
0,229,24520,14,23,5,57
0,36,33290,14,13,5,57
0,30,21850,14,3,5,57
0,5,34230,14,61,5,57
0,137,38390,14,61,5,57
0,200,28650,14,13,5,57
0,72,28750,14,49,5,57
0,28,32930,14,61,5,57
0,227,20640,14,42,5,57
0,17,12330,14,61,5,57
0,17,12330,14,61,5,57
0,137,21280,14,61,5,57
0,72,35400,14,49,5,57
0,123,35080,14,13,5,57
0,111,19540,14,23,5,57
0,266,21160,14,3,5,57
0,227,36200,14,42,5,57
0,227,34060,14,42,5,57
0,227,21620,14,42,5,57
0,227,33390,14,42,5,57
0,233,29820,14,23,5,57
0,255,21720,14,13,5,57
0,227,21650,14,42,5,57
0,72,21210,14,49,5,57
0,72,37860,14,49,5,57
0,84,38690,14,23,5,25
0,227,33040,14,42,5,25
0,227,32850,14,42,5,25
0,227,36790,14,42,5,25
0,62,11900,14,3,5,25
0,62,11900,14,3,5,25
0,62,11900,14,3,5,25
0,62,11900,14,3,5,25
0,62,11900,14,3,5,25
0,62,11900,14,3,5,25
0,34,9520,14,13,5,25
0,43,21440,14,61,5,25
0,69,32690,14,3,5,25
0,69,32690,14,3,5,25
0,27,20740,14,42,5,25
0,84,38660,14,23,5,25
0,69,35750,14,3,5,25
0,69,35750,14,3,5,25
0,96,21420,14,3,5,25
0,227,32920,14,42,5,25
0,227,38680,14,42,5,25
0,227,39250,14,42,5,25
0,36,34810,14,13,5,25
0,227,39170,14,42,5,25
0,109,37610,14,13,5,25
0,227,39050,14,42,7,54
0,205,22930,2,9,3,46
0,217,26460,10,25,3,52
0,20,13340,3,8,3,52
0,206,13340,3,8,3,52
0,135,15370,10,66,3,52
0,221,25520,11,69,3,52
0,217,26610,10,25,3,52
0,84,37460,14,23,6,50
0,137,32100,14,61,6,50
0,266,21160,14,3,6,50
0,69,35970,14,3,6,50
0,227,33410,14,42,6,50
0,227,35030,14,42,6,50
0,229,33570,14,23,6,50
0,72,36580,14,49,6,50
0,137,21200,14,61,6,50
0,137,21110,14,61,6,50
0,69,35100,14,3,6,50
0,36,34580,14,13,6,50
0,69,34990,14,3,6,50
0,36,30640,14,13,6,50
0,227,37380,14,42,6,50
0,84,33130,14,13,6,50
0,69,37930,14,3,6,50
0,69,37930,14,3,6,50
0,123,32170,14,61,6,50
0,36,38100,14,13,6,50
0,227,36010,14,42,6,50
0,77,33840,14,3,6,50
0,229,16870,14,23,6,50
0,104,22510,3,14,7,56
0,137,0,14,61,5,47
0,227,0,14,42,5,47
0,137,0,14,61,5,47
0,28,0,14,61,5,47
0,227,0,14,42,5,47
0,137,0,14,61,5,47
0,137,0,14,61,5,47
0,227,0,14,42,5,47
0,137,0,14,61,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,137,0,14,61,5,47
0,137,0,14,61,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,69,20550,14,3,5,47
0,84,20680,14,23,5,47
0,84,19000,14,23,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,137,0,14,61,5,47
0,137,0,14,61,5,47
0,27,0,14,42,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,69,35360,14,3,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,227,0,14,42,5,47
0,227,21310,14,42,5,47
0,84,21060,14,23,5,47
0,227,0,14,42,5,47
0,221,34020,11,69,5,21
0,105,26360,14,3,5,9
0,5,36330,14,61,5,9
0,266,37000,14,3,5,9
0,137,20960,14,61,5,9
0,116,33850,14,13,5,9
0,36,31500,14,13,5,9
0,41,22440,14,55,5,9
0,72,20940,14,49,5,9
0,205,25970,2,9,3,52
0,221,24750,11,69,5,52
0,217,25700,10,25,3,52
0,221,25870,11,69,3,52
0,221,23980,11,69,3,52
0,217,25850,10,25,3,52
0,78,35440,14,3,5,9
0,109,23000,14,13,5,9
0,84,37400,14,23,5,9
0,69,34690,14,3,5,9
0,137,21600,14,61,5,9
0,69,37230,14,3,5,9
0,137,21280,14,61,5,9
0,201,21030,14,18,5,9
0,0,37460,14,3,5,9
0,227,29890,14,42,5,9
0,124,20610,14,23,5,9
0,69,20960,14,3,5,9
0,5,26790,14,61,5,9
0,200,15300,14,13,5,9
0,61,20140,14,3,5,9
0,96,21290,14,3,5,9
0,227,36520,14,42,5,9
0,227,35220,14,42,5,9
0,137,21200,14,61,5,9
0,84,22310,14,23,5,9
0,69,34810,14,3,5,9
0,72,21160,14,49,5,9
0,137,39690,14,61,5,25
0,227,39860,14,42,5,25
0,72,39100,14,49,5,25
0,137,38320,14,61,5,25
0,84,39330,14,23,5,25
0,36,39400,14,13,5,25
0,227,37840,14,42,5,25
0,28,38050,14,61,5,25
0,227,20740,14,42,5,25
0,120,38730,14,49,5,25
0,120,38730,14,49,5,25
0,137,20970,14,61,5,25
0,84,20990,14,23,5,25
0,69,33940,14,3,5,25
0,24,27510,14,63,5,25
0,266,21210,14,3,5,25
0,227,36750,14,42,5,25
0,137,39910,14,61,5,25
0,84,39330,14,23,5,25
0,227,32110,14,42,5,25
0,201,17230,14,18,5,25
0,67,38150,14,3,5,31
0,273,39410,14,42,5,31
0,107,39230,14,23,5,31
0,107,39230,14,23,5,31
0,266,20950,14,3,5,31
0,84,20940,14,23,5,31
0,28,35430,14,61,5,31
0,227,39720,14,42,5,31
0,227,20860,14,42,5,31
0,63,35510,14,3,5,31
0,46,16780,7,69,5,21
0,227,18200,14,42,5,47
0,227,21800,14,42,5,47
0,84,20720,14,23,5,47
0,84,20940,14,23,5,47
0,227,30940,14,42,5,47
0,227,32050,14,42,5,47
0,227,19950,14,42,5,47
0,227,21400,14,42,5,47
0,227,21380,14,42,5,47
0,227,19760,14,42,5,47
0,84,21030,14,23,5,47
0,137,20360,14,61,5,47
0,227,17420,14,42,5,47
0,227,20430,14,42,5,47
0,227,28840,14,42,5,47
0,227,27420,14,42,5,47
0,109,23200,14,13,2,10
0,37,25440,16,57,5,33
0,253,23270,17,19,9,33
0,253,23270,17,19,9,33
0,242,28970,10,25,5,33
0,11,28970,10,25,5,33
0,221,24430,11,69,5,33
0,109,21090,7,15,5,33
0,196,31620,17,51,5,33
0,196,31620,17,51,5,33
0,112,29270,22,53,5,35
0,273,14460,5,52,5,35
0,56,29010,5,41,5,35
0,139,32460,5,52,5,35
0,139,32460,5,52,5,35
0,64,20620,5,52,5,35
0,195,10100,5,41,5,35
0,15,32950,5,20,5,35
0,15,32950,5,20,5,35
0,56,32950,5,20,5,35
0,56,32950,5,20,5,35
0,133,32950,5,20,5,35
0,133,32950,5,20,5,35
0,60,35550,5,20,5,35
0,15,19250,5,20,5,35
0,99,34420,22,45,7,35
0,99,34420,22,45,7,35
0,99,32770,22,45,7,35
0,99,32770,22,45,7,35
0,99,32770,22,45,7,35
0,27,36000,14,49,5,54
0,72,0,14,49,11,52
0,72,0,14,49,11,52
0,200,21400,14,13,5,12
0,36,34830,14,13,5,12
0,196,21140,14,3,5,18
0,51,7480,14,55,5,18
0,196,37890,14,3,5,18
0,137,39600,14,61,5,12
0,72,35690,14,49,5,12
0,137,37990,14,61,5,12
0,137,21230,14,61,5,12
0,69,34100,14,3,5,18
0,69,34100,14,3,5,18
0,137,29520,14,61,5,18
0,137,21190,14,61,5,18
0,196,21710,14,3,5,12
0,96,21510,14,3,5,18
0,84,39290,14,23,5,12
0,72,38380,14,49,5,12
0,69,35440,14,3,5,18
0,69,36090,14,3,5,18
0,28,35240,14,61,5,12
0,36,30800,14,13,5,12
0,43,38880,14,61,5,12
0,137,21220,14,61,5,12
0,36,32970,14,13,5,12
0,227,37850,14,42,5,12
0,99,29350,22,45,9,39
0,28,29350,14,61,5,32
0,17,16320,14,61,5,32
0,17,16320,14,61,5,32
0,69,21280,14,3,5,32
0,227,39490,14,42,5,32
0,84,19320,14,23,5,32
0,227,19190,14,42,5,32
0,227,22010,14,42,5,32
0,69,36800,14,3,5,32
0,69,19510,14,3,5,32
0,228,16220,5,56,5,32
0,139,21800,5,52,5,35
0,139,22100,5,52,5,35
0,199,32310,22,53,5,35
0,199,32310,22,53,5,35
0,122,20040,22,36,5,35
0,139,31710,5,52,5,35
0,139,31710,5,52,5,35
0,69,38670,14,3,5,29
0,63,34500,14,3,5,29
0,84,39120,14,23,5,29
0,36,28960,14,13,5,29
0,62,36230,14,3,5,29
0,62,36230,14,3,5,29
0,202,34190,14,23,5,29
0,268,19050,14,3,5,29
0,202,25400,14,23,5,29
0,62,16750,14,3,5,29
0,62,16750,14,3,5,29
0,62,16750,14,3,5,29
0,62,16750,14,3,5,29
0,62,16750,14,3,5,29
0,62,16750,14,3,5,29
0,62,16750,14,3,5,29
0,62,16750,14,3,5,29
0,123,34530,14,13,5,29
0,123,34530,14,13,5,29
0,124,25060,14,13,5,29
0,200,23550,14,13,5,29
0,123,19720,14,13,5,29
0,123,19720,14,13,5,29
0,123,16420,14,13,5,29
0,200,26690,14,13,5,29
0,41,28760,14,55,5,29
0,41,28760,14,55,5,29
0,41,28760,14,55,5,29
0,41,28760,14,55,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,62,22250,14,3,5,29
0,52,10110,14,23,5,29
0,229,39190,14,23,5,29
0,123,38440,14,13,5,29
0,123,38440,14,13,5,29
0,123,38440,14,13,5,29
0,205,21180,2,9,3,25
0,205,21300,2,9,3,25
0,205,25660,2,9,5,25
0,99,24870,1,39,5,25
0,99,24870,1,39,5,25
0,9,35780,1,68,5,25
0,69,34870,14,3,5,31
0,227,35470,14,42,5,31
0,137,36030,14,61,5,32
0,69,35130,14,3,5,32
0,137,0,14,61,11,39
0,32,15150,14,63,5,25
0,130,25010,20,44,3,25
0,205,24540,2,9,3,25
0,85,37060,14,23,5,25
0,262,13130,14,61,5,25
0,63,19060,14,3,5,25
0,137,34760,14,61,5,25
0,227,18440,14,42,5,25
0,69,39320,14,3,5,25
0,227,35150,14,42,5,25
0,137,21230,14,61,5,25
