D_CLIENTE,ESTADO,D_EMPRESA_TRANSPORTISTA,TIPOTRANSPORTE,PESO_NETO,CAP_MAXIMA,CIUDAD,PLANTAORIGEN_Pesqueria,TIPO_SERVICIO_LO,TIPO_PERMISO_Despacho,TIPO_PERMISO_Cliente ENVIA,TIPO_PERMISO_Traslado Externo,TIPO_PERMISO_Traslado Externo sin Pesada
227,14,TRANSPORTE38,5,38400,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE38,5,36060,54.0,42,0,1,0,0,1,0
198,4,TRANSPORTE32,5,29820,54.0,69,0,0,1,0,0,0
221,11,TRANSPORTE32,5,29820,54.0,69,0,0,1,0,0,0
85,9,TRANSPORTE32,5,17550,54.0,67,0,0,0,1,0,0
136,4,TRANSPORTE32,5,33170,54.0,40,0,0,1,0,0,0
14,18,TRANSPORTE32,5,33170,54.0,40,0,0,1,0,0,0
221,11,TRANSPORTE32,5,33170,54.0,40,0,0,1,0,0,0
200,14,TRANSPORTE43,3,24480,46.5,13,0,1,0,0,1,0
205,2,TRANSPORTE61,3,21640,46.5,9,0,0,0,0,1,0
99,1,TRANSPORTE31,7,33710,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE31,7,33710,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE31,7,33710,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE52,7,27590,54.0,39,0,0,0,1,0,0
86,14,TRANSPORTE44,7,11020,54.0,3,0,1,0,1,0,0
86,14,TRANSPORTE44,7,11020,54.0,3,0,1,0,1,0,0
196,14,TRANSPORTE44,7,21760,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE44,7,32230,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE44,7,21680,54.0,61,0,1,0,0,1,0
6,14,TRANSPORTE44,7,9590,54.0,61,0,1,0,1,0,0
72,14,TRANSPORTE44,7,35550,54.0,49,0,1,0,0,1,0
72,14,TRANSPORTE44,5,36230,54.0,49,0,1,0,0,1,0
36,14,TRANSPORTE44,5,33510,54.0,13,0,1,0,0,1,0
227,14,TRANSPORTE44,5,32800,54.0,42,0,1,0,0,1,0
266,14,TRANSPORTE44,5,21490,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE44,5,39290,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE44,5,34680,54.0,42,0,1,0,0,1,0
221,11,TRANSPORTE52,7,28770,54.0,69,0,0,0,0,1,0
217,10,TRANSPORTE69,5,27990,54.0,25,0,0,1,0,0,0
81,18,TRANSPORTE69,5,18970,54.0,60,0,0,0,1,0,0
96,14,TRANSPORTE3,5,21260,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE3,5,33600,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE3,5,33530,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE3,5,21100,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE3,5,31490,54.0,61,0,1,0,0,1,0
96,14,TRANSPORTE3,5,21300,54.0,3,0,1,0,1,0,0
36,14,TRANSPORTE3,5,32910,54.0,13,0,1,0,0,1,0
109,14,TRANSPORTE3,5,21090,54.0,13,0,1,0,1,0,0
227,14,TRANSPORTE3,5,34670,54.0,42,0,1,0,0,1,0
121,14,TRANSPORTE3,5,17410,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE3,5,22790,54.0,42,0,1,0,0,1,0
41,14,TRANSPORTE3,5,32130,54.0,55,0,1,0,1,0,0
41,14,TRANSPORTE3,5,32130,54.0,55,0,1,0,1,0,0
137,14,TRANSPORTE3,5,20560,54.0,61,0,1,0,0,1,0
84,14,TRANSPORTE3,5,22040,54.0,23,0,1,0,1,0,0
5,14,TRANSPORTE3,5,32210,54.0,61,0,1,0,1,0,0
26,3,TRANSPORTE52,7,17870,54.0,14,0,0,0,1,0,0
229,14,TRANSPORTE15,5,35930,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE15,5,37450,54.0,42,0,1,0,0,1,0
5,14,TRANSPORTE15,5,35360,54.0,61,0,1,0,1,0,0
69,14,TRANSPORTE15,5,35270,54.0,3,0,1,0,1,0,0
196,14,TRANSPORTE15,5,32750,54.0,3,0,1,0,1,0,0
36,14,TRANSPORTE15,5,28720,54.0,13,0,1,0,0,1,0
36,14,TRANSPORTE15,5,30620,54.0,13,0,1,0,0,1,0
77,14,TRANSPORTE15,5,33740,54.0,3,0,1,0,0,1,0
201,14,TRANSPORTE15,5,34980,54.0,18,0,1,0,0,1,0
69,14,TRANSPORTE15,5,37110,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE15,5,37110,54.0,3,0,1,0,1,0,0
266,14,TRANSPORTE15,5,21010,54.0,3,0,1,0,1,0,0
109,14,TRANSPORTE15,5,21550,54.0,13,0,1,0,1,0,0
84,14,TRANSPORTE15,5,21160,54.0,23,0,1,0,1,0,0
69,14,TRANSPORTE15,5,19670,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE15,5,36160,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE15,5,34920,54.0,61,0,1,0,0,1,0
176,14,TRANSPORTE15,5,36390,54.0,3,0,1,0,1,0,0
72,14,TRANSPORTE15,5,21230,54.0,49,0,1,0,0,1,0
69,14,TRANSPORTE59,7,38040,54.0,3,0,1,0,1,0,0
72,14,TRANSPORTE59,7,35540,54.0,49,0,1,0,0,1,0
196,14,TRANSPORTE59,7,39630,54.0,3,0,1,0,1,0,0
200,14,TRANSPORTE59,7,31310,54.0,13,0,1,0,0,1,0
28,14,TRANSPORTE59,7,31180,54.0,61,0,1,0,0,1,0
96,14,TRANSPORTE59,7,21220,54.0,3,0,1,0,1,0,0
107,14,TRANSPORTE59,7,39200,54.0,23,0,1,0,1,0,0
107,14,TRANSPORTE59,7,39200,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE59,7,20700,54.0,23,0,1,0,1,0,0
96,14,TRANSPORTE59,7,21380,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE59,7,31440,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE59,7,37660,54.0,42,0,1,0,0,1,0
144,14,TRANSPORTE59,7,20690,54.0,3,0,1,0,0,1,0
227,14,TRANSPORTE59,7,37760,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE59,7,39090,54.0,42,0,1,0,0,1,0
266,14,TRANSPORTE59,7,21360,54.0,3,0,1,0,1,0,0
200,14,TRANSPORTE59,7,18780,54.0,13,0,1,0,0,1,0
40,14,TRANSPORTE59,7,19820,54.0,23,0,1,0,1,0,0
266,14,TRANSPORTE68,5,37780,54.0,3,0,1,0,1,0,0
196,14,TRANSPORTE68,5,39260,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE68,5,37180,54.0,61,0,1,0,0,1,0
72,14,TRANSPORTE68,5,39480,54.0,49,0,1,0,0,1,0
84,14,TRANSPORTE68,5,21590,54.0,23,0,1,0,1,0,0
201,14,TRANSPORTE68,5,36090,54.0,18,0,1,0,0,1,0
227,14,TRANSPORTE68,5,39600,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE68,5,38910,54.0,23,0,1,0,1,0,0
36,14,TRANSPORTE68,5,29040,54.0,13,0,1,0,0,1,0
266,14,TRANSPORTE71,5,20490,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE71,5,38930,54.0,42,0,1,0,0,1,0
28,14,TRANSPORTE70,4,30100,48.0,61,0,1,0,0,1,0
120,14,TRANSPORTE70,4,20910,48.0,49,0,1,0,1,0,0
137,14,TRANSPORTE70,4,21130,48.0,61,0,1,0,0,1,0
227,14,TRANSPORTE70,4,19380,48.0,42,0,1,0,0,1,0
227,14,TRANSPORTE70,4,22060,48.0,42,0,1,0,0,1,0
143,14,TRANSPORTE70,4,20640,48.0,61,0,1,0,1,0,0
196,14,TRANSPORTE70,4,19410,48.0,3,0,1,0,1,0,0
97,14,TRANSPORTE71,5,24460,54.0,8,0,1,0,1,0,0
137,14,TRANSPORTE71,5,21190,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE71,5,29550,54.0,61,0,1,0,0,1,0
61,14,TRANSPORTE71,5,36310,54.0,3,0,1,0,1,0,0
61,14,TRANSPORTE71,5,36310,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE71,5,19880,54.0,23,0,1,0,1,0,0
36,14,TRANSPORTE71,5,35710,54.0,13,0,1,0,0,1,0
137,14,TRANSPORTE71,5,21340,54.0,61,0,1,0,0,1,0
96,14,TRANSPORTE71,5,21350,54.0,3,0,1,0,1,0,0
107,14,TRANSPORTE71,5,39820,54.0,23,0,1,0,1,0,0
107,14,TRANSPORTE71,5,39820,54.0,23,0,1,0,1,0,0
111,14,TRANSPORTE71,5,39500,54.0,23,0,1,0,0,1,0
109,14,TRANSPORTE71,5,35560,54.0,13,0,1,0,1,0,0
96,14,TRANSPORTE71,5,21270,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE71,5,21000,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE71,5,40050,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE71,5,40050,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE71,5,39640,54.0,42,0,1,0,0,1,0
69,14,TRANSPORTE71,5,35180,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE71,5,35180,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE71,5,40020,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE66,8,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE66,8,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE66,8,0,54.0,42,0,1,0,0,0,1
227,14,TRANSPORTE66,11,0,54.0,42,0,1,0,0,0,1
28,14,TRANSPORTE70,5,32000,54.0,61,0,1,0,0,1,0
72,14,TRANSPORTE70,5,20160,54.0,49,0,1,0,0,1,0
227,14,TRANSPORTE70,5,38050,54.0,42,0,1,0,0,1,0
40,14,TRANSPORTE70,5,22290,54.0,23,0,1,0,1,0,0
134,18,TRANSPORTE69,5,24480,54.0,11,0,0,0,1,0,0
33,18,TRANSPORTE69,5,19120,54.0,60,0,0,0,1,0,0
205,2,TRANSPORTE64,3,25630,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE64,3,24050,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE64,3,23830,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE64,3,25400,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE64,3,25390,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE64,3,21530,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE64,3,21600,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE64,3,21220,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE64,3,21580,46.5,9,0,0,0,0,1,0
227,14,TRANSPORTE70,7,38800,54.0,42,0,1,0,0,1,0
36,14,TRANSPORTE70,7,36960,54.0,13,0,1,0,0,1,0
229,14,TRANSPORTE70,7,33630,54.0,23,0,1,0,1,0,0
69,14,TRANSPORTE70,7,39740,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE70,7,39740,54.0,3,0,1,0,1,0,0
205,2,TRANSPORTE61,5,22610,54.0,9,0,0,0,0,1,0
221,11,TRANSPORTE32,5,34080,54.0,47,0,0,1,0,0,0
14,18,TRANSPORTE32,5,34080,54.0,47,0,0,1,0,0,0
239,9,TRANSPORTE32,5,34080,54.0,47,0,0,1,0,0,0
129,14,TRANSPORTE44,5,39740,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE44,5,21690,54.0,61,0,1,0,0,1,0
30,14,TRANSPORTE44,5,40500,54.0,3,0,1,0,1,0,0
106,14,TRANSPORTE44,5,23020,54.0,23,0,1,0,1,0,0
266,14,TRANSPORTE44,5,20900,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE44,5,39280,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE44,5,39070,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE44,5,37380,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE44,5,20900,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE44,5,37570,54.0,61,0,1,0,0,1,0
229,14,TRANSPORTE44,5,15750,54.0,23,0,1,0,1,0,0
96,14,TRANSPORTE44,5,21490,54.0,3,0,1,0,1,0,0
202,14,TRANSPORTE44,5,31370,54.0,23,0,1,0,0,1,0
54,14,TRANSPORTE44,5,20330,54.0,3,0,1,0,1,0,0
268,14,TRANSPORTE44,5,38480,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE44,5,19940,54.0,61,0,1,0,0,1,0
36,14,TRANSPORTE44,5,33550,54.0,13,0,1,0,0,1,0
200,14,TRANSPORTE44,5,24060,54.0,13,0,1,0,0,1,0
72,14,TRANSPORTE44,5,21040,54.0,49,0,1,0,0,1,0
137,14,TRANSPORTE44,5,21080,54.0,61,0,1,0,0,1,0
103,14,TRANSPORTE44,5,35240,54.0,3,0,1,0,1,0,0
103,14,TRANSPORTE44,5,35240,54.0,3,0,1,0,1,0,0
72,14,TRANSPORTE46,5,28510,54.0,49,0,1,0,0,1,0
134,18,TRANSPORTE41,5,24660,54.0,11,0,0,0,1,0,0
81,18,TRANSPORTE41,5,18800,54.0,60,0,0,0,1,0,0
134,18,TRANSPORTE41,5,24680,54.0,11,0,0,0,1,0,0
81,18,TRANSPORTE41,5,19270,54.0,60,0,0,0,1,0,0
32,14,TRANSPORTE70,4,21410,48.0,63,0,1,0,1,0,0
27,14,TRANSPORTE70,4,22110,48.0,23,0,1,0,1,0,0
203,14,TRANSPORTE70,4,21120,48.0,23,0,1,0,0,1,0
137,14,TRANSPORTE70,4,21130,48.0,61,0,1,0,0,1,0
227,14,TRANSPORTE70,4,21840,48.0,42,0,1,0,0,1,0
96,14,TRANSPORTE70,4,21540,48.0,3,0,1,0,1,0,0
137,14,TRANSPORTE70,4,20890,48.0,61,0,1,0,0,1,0
227,14,TRANSPORTE70,4,21250,48.0,42,0,1,0,0,1,0
137,14,TRANSPORTE70,4,21080,48.0,61,0,1,0,0,1,0
176,14,TRANSPORTE70,4,21450,48.0,3,0,1,0,1,0,0
269,5,TRANSPORTE16,5,28740,54.0,52,0,0,0,1,0,0
199,22,TRANSPORTE10,9,22220,54.0,53,0,0,0,1,0,0
199,22,TRANSPORTE10,9,22220,54.0,53,0,0,0,1,0,0
112,22,TRANSPORTE10,9,37090,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE10,9,35850,54.0,53,0,0,0,0,1,0
213,5,TRANSPORTE10,9,18740,54.0,56,0,0,0,1,0,0
112,22,TRANSPORTE10,9,36900,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE10,9,31550,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE10,9,35580,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE10,9,34860,54.0,53,0,0,0,0,1,0
112,22,TRANSPORTE10,9,31590,54.0,53,0,0,0,0,1,0
264,5,TRANSPORTE10,9,20610,54.0,52,0,0,0,1,0,0
112,22,TRANSPORTE10,9,32490,54.0,53,0,0,0,0,1,0
139,5,TRANSPORTE10,9,32720,54.0,52,0,0,0,1,0,0
112,22,TRANSPORTE10,9,33360,54.0,53,0,0,0,0,1,0
13,5,TRANSPORTE10,9,7630,54.0,52,0,0,0,1,0,0
13,5,TRANSPORTE10,9,7630,54.0,52,0,0,0,1,0,0
56,5,TRANSPORTE38,5,31370,54.0,41,0,0,0,0,1,0
125,3,TRANSPORTE38,5,16700,54.0,14,0,0,0,1,0,0
216,3,TRANSPORTE38,5,25440,54.0,12,0,0,1,0,0,0
125,3,TRANSPORTE38,5,25440,54.0,12,0,0,1,0,0,0
36,14,TRANSPORTE63,6,33590,54.0,13,0,1,0,0,1,0
36,14,TRANSPORTE63,6,34870,54.0,13,0,1,0,0,1,0
227,14,TRANSPORTE63,6,36950,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE63,6,32440,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE63,6,36810,54.0,42,0,1,0,0,1,0
266,14,TRANSPORTE63,6,21390,54.0,3,0,1,0,1,0,0
43,14,TRANSPORTE63,6,21290,54.0,61,0,1,0,1,0,0
72,14,TRANSPORTE63,6,36600,54.0,49,0,1,0,0,1,0
28,14,TRANSPORTE63,6,35990,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE63,6,36050,54.0,42,0,1,0,0,1,0
96,14,TRANSPORTE63,6,21190,54.0,3,0,1,0,1,0,0
144,14,TRANSPORTE63,6,20340,54.0,3,0,1,0,0,1,0
103,14,TRANSPORTE63,6,20910,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE63,6,21230,54.0,61,0,1,0,0,1,0
69,14,TRANSPORTE63,6,17470,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE63,6,36000,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE63,6,21230,54.0,61,0,1,0,0,1,0
36,14,TRANSPORTE63,6,35610,54.0,13,0,1,0,0,1,0
137,14,TRANSPORTE63,6,35600,54.0,61,0,1,0,0,1,0
36,14,TRANSPORTE63,6,34650,54.0,13,0,1,0,0,1,0
227,14,TRANSPORTE63,6,34830,54.0,42,0,1,0,0,1,0
36,14,TRANSPORTE63,6,35720,54.0,13,0,1,0,0,1,0
36,14,TRANSPORTE63,6,34370,54.0,13,0,1,0,0,1,0
229,14,TRANSPORTE63,6,35600,54.0,23,0,1,0,1,0,0
129,14,TRANSPORTE63,6,17260,54.0,3,0,1,0,1,0,0
261,14,TRANSPORTE63,6,30970,54.0,3,0,1,0,1,0,0
69,14,TRANSPORTE63,6,36580,54.0,3,0,1,0,1,0,0
137,14,TRANSPORTE38,5,37540,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE38,5,36620,54.0,42,0,1,0,0,1,0
137,14,TRANSPORTE38,5,21100,54.0,61,0,1,0,0,1,0
43,14,TRANSPORTE38,5,20370,54.0,61,0,1,0,1,0,0
227,14,TRANSPORTE38,5,34150,54.0,42,0,1,0,0,1,0
36,14,TRANSPORTE38,5,33400,54.0,13,0,1,0,0,1,0
120,14,TRANSPORTE38,5,37690,54.0,49,0,1,0,1,0,0
120,14,TRANSPORTE38,5,37690,54.0,49,0,1,0,1,0,0
137,14,TRANSPORTE38,5,21490,54.0,61,0,1,0,0,1,0
269,5,TRANSPORTE16,5,36470,54.0,52,0,0,0,1,0,0
196,17,TRANSPORTE7,6,18960,54.0,51,0,0,0,1,0,0
29,7,TRANSPORTE46,5,19170,54.0,15,0,0,0,1,0,0
99,1,TRANSPORTE31,5,34830,54.0,39,0,0,0,1,0,0
137,14,TRANSPORTE14,5,0,54.0,61,0,1,0,0,0,1
84,14,TRANSPORTE38,5,33080,54.0,23,0,1,0,1,0,0
107,14,TRANSPORTE38,5,37780,54.0,23,0,1,0,1,0,0
107,14,TRANSPORTE38,5,37780,54.0,23,0,1,0,1,0,0
28,14,TRANSPORTE38,5,37480,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE38,5,29240,54.0,61,0,1,0,0,1,0
96,14,TRANSPORTE38,5,21270,54.0,3,0,1,0,1,0,0
96,14,TRANSPORTE38,5,21380,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE38,5,38780,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE38,5,21180,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE38,5,21510,54.0,61,0,1,0,0,1,0
62,14,TRANSPORTE38,5,35740,54.0,3,0,1,0,1,0,0
62,14,TRANSPORTE38,5,35740,54.0,3,0,1,0,1,0,0
62,14,TRANSPORTE38,5,36130,54.0,3,0,1,0,1,0,0
62,14,TRANSPORTE38,5,36130,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE38,5,38840,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE38,5,36220,54.0,42,0,1,0,0,1,0
69,14,TRANSPORTE38,5,21100,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE38,5,34050,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE38,5,37950,54.0,42,0,1,0,0,1,0
36,14,TRANSPORTE38,5,32670,54.0,13,0,1,0,0,1,0
5,14,TRANSPORTE38,5,21870,54.0,61,0,1,0,1,0,0
205,2,TRANSPORTE38,3,21700,46.5,9,0,0,0,0,1,0
125,3,TRANSPORTE38,5,12090,54.0,14,0,0,0,1,0,0
26,3,TRANSPORTE38,5,12090,54.0,14,0,0,0,1,0,0
205,2,TRANSPORTE38,3,21620,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE38,3,21660,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE38,3,25850,46.5,9,0,0,0,0,1,0
99,1,TRANSPORTE38,5,30890,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE31,7,24960,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE31,7,24960,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE31,7,24960,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE31,7,26150,54.0,39,0,0,0,1,0,0
205,2,TRANSPORTE61,3,21670,46.5,9,0,0,0,0,1,0
50,1,TRANSPORTE61,3,25280,46.5,68,0,0,1,0,0,0
224,1,TRANSPORTE61,3,25280,46.5,68,0,0,1,0,0,0
134,18,TRANSPORTE12,5,28260,54.0,11,0,0,0,1,0,0
134,18,TRANSPORTE12,5,28260,54.0,11,0,0,0,1,0,0
269,5,TRANSPORTE12,5,16090,54.0,52,0,0,0,1,0,0
109,7,TRANSPORTE61,3,21530,46.5,15,0,0,0,1,0,0
136,4,TRANSPORTE61,3,25310,46.5,40,0,0,0,1,0,0
130,20,TRANSPORTE61,3,26050,46.5,44,0,0,0,1,0,0
126,10,TRANSPORTE61,3,24600,46.5,25,0,0,1,0,0,0
217,10,TRANSPORTE61,3,24600,46.5,25,0,0,1,0,0,0
221,11,TRANSPORTE61,5,36120,54.0,69,0,0,0,0,1,0
131,5,TRANSPORTE61,5,30720,54.0,20,0,0,0,1,0,0
131,5,TRANSPORTE61,5,30720,54.0,20,0,0,0,1,0,0
131,5,TRANSPORTE61,5,30720,54.0,20,0,0,0,1,0,0
26,3,TRANSPORTE61,5,28670,54.0,14,0,0,0,1,0,0
99,1,TRANSPORTE61,5,30010,54.0,39,0,0,0,1,0,0
99,1,TRANSPORTE61,5,30010,54.0,39,0,0,0,1,0,0
125,3,TRANSPORTE61,5,24430,54.0,14,0,0,0,1,0,0
61,20,TRANSPORTE61,5,24430,54.0,14,0,0,0,1,0,0
92,24,TRANSPORTE61,5,35600,54.0,71,0,0,0,1,0,0
92,24,TRANSPORTE61,5,35600,54.0,71,0,0,0,1,0,0
69,14,TRANSPORTE68,7,39750,54.0,3,0,1,0,1,0,0
84,14,TRANSPORTE68,7,37680,54.0,23,0,1,0,1,0,0
227,14,TRANSPORTE68,7,39080,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE68,7,39640,54.0,42,0,1,0,0,1,0
268,14,TRANSPORTE68,7,39090,54.0,3,0,1,0,1,0,0
130,20,TRANSPORTE38,5,34330,54.0,44,0,0,0,1,0,0
50,1,TRANSPORTE38,3,17990,46.5,68,0,0,0,1,0,0
195,5,TRANSPORTE38,5,36790,54.0,41,0,0,0,1,0,0
84,14,TRANSPORTE22,5,20550,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE22,5,20990,54.0,23,0,1,0,1,0,0
201,14,TRANSPORTE22,5,37270,54.0,18,0,1,0,0,1,0
84,14,TRANSPORTE22,5,21210,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE22,5,21360,54.0,61,0,1,0,0,1,0
28,14,TRANSPORTE22,5,35400,54.0,61,0,1,0,0,1,0
78,14,TRANSPORTE22,5,25580,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE22,5,36440,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE22,5,36010,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE22,5,37800,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE22,5,18750,54.0,23,0,1,0,1,0,0
202,14,TRANSPORTE22,5,33220,54.0,23,0,1,0,0,1,0
61,14,TRANSPORTE22,5,20600,54.0,3,0,1,0,1,0,0
227,14,TRANSPORTE59,5,39860,54.0,42,0,1,0,0,1,0
199,22,TRANSPORTE47,5,29190,54.0,53,0,0,0,1,0,0
199,22,TRANSPORTE47,5,29190,54.0,53,0,0,0,1,0,0
213,5,TRANSPORTE47,5,18260,54.0,56,0,0,0,1,0,0
271,17,TRANSPORTE69,5,24330,54.0,51,0,0,0,1,0,0
134,18,TRANSPORTE69,5,21070,54.0,11,0,0,0,1,0,0
205,2,TRANSPORTE7,7,21350,54.0,9,0,0,0,0,1,0
79,0,TRANSPORTE12,5,25270,54.0,32,0,0,0,1,0,0
81,18,TRANSPORTE12,5,36250,54.0,60,0,0,0,1,0,0
269,5,TRANSPORTE12,5,33780,54.0,52,0,0,0,1,0,0
134,18,TRANSPORTE12,5,33140,54.0,11,0,0,0,1,0,0
269,5,TRANSPORTE12,5,35550,54.0,52,0,0,0,1,0,0
269,5,TRANSPORTE12,5,35550,54.0,52,0,0,0,1,0,0
236,18,TRANSPORTE12,5,35770,54.0,60,0,0,0,0,1,0
120,14,TRANSPORTE71,5,33840,54.0,49,0,1,0,1,0,0
120,14,TRANSPORTE71,5,33840,54.0,49,0,1,0,1,0,0
72,14,TRANSPORTE71,7,39670,54.0,49,0,1,0,0,1,0
72,14,TRANSPORTE71,5,35640,54.0,49,0,1,0,0,1,0
227,14,TRANSPORTE71,5,39760,54.0,42,0,1,0,0,1,0
84,14,TRANSPORTE71,5,20950,54.0,23,0,1,0,1,0,0
72,14,TRANSPORTE71,5,35920,54.0,49,0,1,0,0,1,0
227,14,TRANSPORTE71,5,34370,54.0,42,0,1,0,0,1,0
28,14,TRANSPORTE71,5,38460,54.0,61,0,1,0,0,1,0
84,14,TRANSPORTE71,5,39510,54.0,23,0,1,0,1,0,0
137,14,TRANSPORTE71,5,36280,54.0,61,0,1,0,0,1,0
227,14,TRANSPORTE71,5,32040,54.0,42,0,1,0,0,1,0
132,14,TRANSPORTE71,5,29360,54.0,61,0,1,0,0,1,0
36,14,TRANSPORTE71,5,39780,54.0,13,0,1,0,0,1,0
36,14,TRANSPORTE71,5,38150,54.0,13,0,1,0,0,1,0
61,14,TRANSPORTE71,5,39550,54.0,3,0,1,0,1,0,0
200,14,TRANSPORTE70,5,22040,54.0,13,0,1,0,0,1,0
53,14,TRANSPORTE70,5,6200,54.0,61,0,1,0,1,0,0
215,14,TRANSPORTE70,5,19040,54.0,23,0,1,0,1,0,0
215,14,TRANSPORTE70,5,19040,54.0,23,0,1,0,1,0,0
215,14,TRANSPORTE70,5,19040,54.0,23,0,1,0,1,0,0
72,14,TRANSPORTE70,5,32990,54.0,49,0,1,0,0,1,0
266,14,TRANSPORTE70,5,39560,54.0,3,0,1,0,1,0,0
28,14,TRANSPORTE70,5,31180,54.0,61,0,1,0,0,1,0
36,14,TRANSPORTE70,5,33980,54.0,13,0,1,0,0,1,0
137,14,TRANSPORTE70,5,20360,54.0,61,0,1,0,0,1,0
69,14,TRANSPORTE70,5,17960,54.0,3,0,1,0,1,0,0
205,2,TRANSPORTE27,3,21640,46.5,9,0,0,0,0,1,0
205,2,TRANSPORTE27,3,21570,46.5,9,0,0,0,0,1,0
72,14,TRANSPORTE57,8,0,54.0,49,0,1,0,0,0,1
227,14,TRANSPORTE57,8,32120,54.0,42,0,1,0,0,1,0
227,14,TRANSPORTE57,8,0,54.0,42,0,1,0,0,0,1
84,14,TRANSPORTE35,5,39230,54.0,23,0,1,0,1,0,0
84,14,TRANSPORTE35,5,39020,54.0,23,0,1,0,1,0,0
